500
0.000000 8.114421
0.000000 8.114421
0.000000 8.114421
0.838749	0.894035	0.806449	1.000000
1.841260	1.468107	0.676327	1.000000
0.819843	1.556819	1.775589	1.000000
1.743098	0.808915	1.514064	1.000000
0.938584	0.747678	2.360975	1.000000
1.695449	1.553382	2.323767	1.000000
0.711221	1.476742	3.145212	1.000000
1.685809	0.668908	3.248401	1.000000
0.770668	0.807482	3.992878	1.000000
1.555805	1.465868	4.135980	1.000000
0.683704	1.673470	4.964344	1.000000
1.764171	0.572074	4.903271	1.000000
0.659375	0.680956	5.682198	1.000000
1.647190	1.525252	5.614133	1.000000
0.811031	1.684661	6.472034	1.000000
1.471230	0.724706	6.426758	1.000000
0.887814	0.904352	7.307043	1.000000
1.781652	1.445382	7.126033	1.000000
0.928235	1.529253	0.002368	1.000000
1.760756	0.844088	7.993658	1.000000
0.980814	2.147304	0.956496	1.000000
1.495415	3.043807	0.823246	1.000000
0.850897	3.342393	1.555119	1.000000
1.738228	2.305185	1.630886	1.000000
0.740341	2.487826	2.469183	1.000000
1.658127	3.296668	2.598229	1.000000
0.914351	3.373953	3.362388	1.000000
1.577967	2.415054	3.260816	1.000000
0.702692	2.405708	3.880688	1.000000
1.755691	3.247460	4.159180	1.000000
0.968815	3.143038	4.805878	1.000000
1.552523	2.202399	4.861716	1.000000
0.779098	2.514287	5.675424	1.000000
1.627533	3.098884	5.626111	1.000000
0.959384	3.212163	6.485270	1.000000
1.738779	2.254293	6.337957	1.000000
0.809545	2.388702	7.333464	1.000000
1.669387	3.265773	7.238177	1.000000
0.760639	3.177347	0.070463	1.000000
1.683703	2.280541	8.060629	1.000000
0.647301	4.055771	0.775112	1.000000
1.689477	4.758968	0.835324	1.000000
0.741558	4.861221	1.675458	1.000000
1.610849	4.115648	1.640649	1.000000
0.642500	4.069095	2.431335	1.000000
1.482795	4.831940	2.405829	1.000000
0.841298	4.940895	3.427975	1.000000
1.787725	4.126963	3.206060	1.000000
0.722342	3.993552	4.153121	1.000000
1.632330	4.706589	4.158142	1.000000
0.855637	5.069747	4.840141	1.000000
1.822038	3.989487	4.948710	1.000000
0.852758	4.098146	5.287905	1.000000
1.819614	4.701875	5.776710	1.000000
1.085803	4.779041	6.452242	1.000000
1.753370	3.958852	6.499298	1.000000
0.880753	4.046281	7.348722	1.000000
1.674126	4.725857	7.478985	1.000000
0.784209	4.749799	8.062951	1.000000
1.639328	4.021708	0.157273	1.000000
0.810483	5.710116	0.824000	1.000000
1.603162	6.444384	1.046829	1.000000
0.938705	6.495011	1.818597	1.000000
1.580109	5.608516	1.675888	1.000000
0.830213	5.647654	2.432242	1.000000
1.717115	6.290641	2.443249	1.000000
0.673236	6.489952	3.265239	1.000000
1.670100	5.544104	3.400918	1.000000
0.924836	5.709832	4.074535	1.000000
1.672058	6.387755	4.069303	1.000000
1.009999	6.408093	4.853241	1.000000
1.690919	5.652525	4.947646	1.000000
0.982877	5.538651	5.773341	1.000000
1.660921	6.412441	5.828259	1.000000
0.878000	6.286930	6.558725	1.000000
1.701493	5.691631	6.522674	1.000000
1.148244	5.583829	7.398364	1.000000
1.881045	6.528120	7.278047	1.000000
0.787425	6.374857	7.961127	1.000000
1.649565	5.884322	0.193932	1.000000
0.787816	7.310685	0.944276	1.000000
1.746394	8.005933	0.665804	1.000000
0.746069	0.048884	1.498757	1.000000
1.651933	7.518811	1.667185	1.000000
0.753945	7.277486	2.428096	1.000000
1.577679	8.053804	2.571636	1.000000
0.801670	0.115607	3.185020	1.000000
1.581467	7.153452	3.110016	1.000000
0.738831	7.108661	4.082508	1.000000
1.465130	8.107716	4.011014	1.000000
0.862440	8.093722	4.876361	1.000000
1.622322	7.297892	4.801419	1.000000
0.795275	7.217249	5.645753	1.000000
1.677026	8.044904	5.765927	1.000000
0.495588	0.059482	6.489262	1.000000
1.573524	7.219815	6.486423	1.000000
0.667384	7.605167	7.369587	1.000000
1.722329	8.023471	7.316602	1.000000
0.952666	0.180150	8.108962	1.000000
1.393980	7.264067	0.063696	1.000000
2.538962	0.665241	0.738838	1.000000
3.249666	1.763420	0.758390	1.000000
2.452242	1.610506	1.479994	1.000000
3.317744	0.848702	1.528400	1.000000
2.411857	0.506206	2.516311	1.000000
3.037863	1.437482	2.307172	1.000000
2.397143	1.458414	3.179199	1.000000
3.298156	0.769150	3.292772	1.000000
2.621149	0.950004	4.276284	1.000000
3.267935	1.691869	4.015402	1.000000
2.574809	1.625264	5.066175	1.000000
3.485143	0.885814	4.956602	1.000000
2.490611	0.781938	5.809571	1.000000
3.383413	1.513594	5.759867	1.000000
2.643303	1.574553	6.436344	1.000000
3.409938	0.914991	6.568167	1.000000
2.556704	0.777472	7.146848	1.000000
3.285806	1.751528	7.196314	1.000000
2.618758	1.426580	8.088700	1.000000
3.381546	0.785010	7.991874	1.000000
2.510444	2.447205	0.820208	1.000000
3.204795	3.203091	0.814521	1.000000
2.438178	3.232516	1.726851	1.000000
3.291132	2.475157	1.529085	1.000000
2.458823	2.360489	2.442383	1.000000
3.247110	3.219681	2.315285	1.000000
2.430804	3.241258	3.344710	1.000000
3.294863	2.297102	3.166197	1.000000
2.524952	2.397134	3.954306	1.000000
3.158747	3.206915	4.091687	1.000000
2.489360	3.221541	4.840867	1.000000
3.253265	2.431676	4.781689	1.000000
2.563141	2.562530	5.731503	1.000000
3.385844	3.254276	5.599062	1.000000
2.536754	3.282578	6.553809	1.000000
3.376103	2.336715	6.338464	1.000000
2.417750	2.290299	7.361747	1.000000
3.231607	3.244708	7.287323	1.000000
2.261796	3.208876	0.162211	1.000000
3.208649	2.440508	7.994546	1.000000
2.420402	4.100484	1.027288	1.000000
3.203638	4.774287	0.709656	1.000000
2.389898	4.921033	1.606067	1.000000
3.386204	4.126930	1.584135	1.000000
2.465811	4.192130	2.364261	1.000000
3.228836	4.986347	2.219393	1.000000
2.536892	4.830825	3.367056	1.000000
3.262291	3.813873	3.268079	1.000000
2.420253	4.004778	4.059849	1.000000
3.233751	4.953034	4.162737	1.000000
2.475192	4.959971	4.849578	1.000000
3.248375	4.065159	4.741985	1.000000
2.569939	4.028841	5.801862	1.000000
3.293286	4.807131	5.584337	1.000000
2.573673	4.779851	6.576032	1.000000
3.340917	3.970583	6.465264	1.000000
2.464378	4.000531	7.464510	1.000000
3.381145	4.893181	7.272339	1.000000
2.471386	4.870502	8.068927	1.000000
3.182982	3.899782	0.041242	1.000000
2.558122	5.591709	0.852820	1.000000
3.370367	6.644708	0.904314	1.000000
2.440419	6.429352	1.680011	1.000000
3.273657	5.779472	1.592629	1.000000
2.511819	5.681996	2.507320	1.000000
3.285278	6.658927	2.475335	1.000000
2.467286	6.431321	3.338717	1.000000
3.417676	5.696617	3.150162	1.000000
