172
0.000000 5.765206
0.000000 5.765206
0.000000 5.765206
2.279966	5.340547	4.646977	1.000000
0.987438	2.412884	1.230571	1.000000
3.705497	4.866909	4.007619	1.000000
3.662441	3.186254	0.437844	1.000000
0.087124	2.361662	0.762622	1.000000
3.446553	0.583643	3.059978	1.000000
1.427763	5.511605	4.030515	1.000000
4.184850	2.968470	3.770972	1.000000
1.723703	2.215462	4.224022	1.000000
4.732441	2.213268	4.657320	1.000000
1.696707	2.733104	3.224076	1.000000
0.602761	4.983252	4.309003	1.000000
3.078328	3.888645	3.922683	1.000000
0.084593	4.557852	3.449842	1.000000
2.340945	4.274428	1.596444	1.000000
0.527251	1.008796	1.950543	1.000000
3.707915	5.223572	5.037835	1.000000
1.163972	1.504108	0.175885	1.000000
3.003532	3.549503	1.257879	1.000000
2.593559	5.013500	3.744998	1.000000
3.686932	2.285113	4.372386	1.000000
5.648973	1.242180	0.726319	1.000000
1.880926	1.010854	4.262032	1.000000
0.114469	4.505700	5.374570	1.000000
4.740222	0.858436	0.998827	1.000000
3.089511	4.900736	1.198786	1.000000
3.930095	4.050866	1.435046	1.000000
3.791483	0.478532	5.207531	1.000000
3.372085	1.612126	2.951815	1.000000
3.585314	5.584577	2.135331	1.000000
5.250279	4.323420	1.345886	1.000000
1.493753	0.427390	0.573883	1.000000
2.026123	3.109460	1.391913	1.000000
2.902135	0.425182	4.729984	1.000000
0.405632	5.688020	2.080553	1.000000
5.378350	1.509478	3.773793	1.000000
1.335769	0.267688	4.903058	1.000000
5.609427	4.771904	2.326116	1.000000
3.158487	0.789008	1.566480	1.000000
2.958123	1.504003	5.686347	1.000000
0.861788	3.981431	4.506508	1.000000
3.959237	1.532666	1.948265	1.000000
4.297865	0.521349	1.864006	1.000000
2.411664	4.616491	0.492013	1.000000
2.495715	0.241470	3.649970	1.000000
4.295001	5.055056	1.242514	1.000000
2.984349	1.843397	0.870599	1.000000
2.604329	0.029787	0.894458	1.000000
4.373752	1.087393	2.780847	1.000000
3.375933	5.278951	3.118225	1.000000
4.287277	4.544274	2.346678	1.000000
4.695432	1.182944	4.545781	1.000000
3.648278	4.279957	0.387384	1.000000
2.678339	3.539466	2.504281	1.000000
1.795540	1.600310	3.289713	1.000000
4.851002	0.541421	3.792595	1.000000
5.473235	5.520601	4.280972	1.000000
2.813371	2.672135	1.852619	1.000000
5.571320	4.313247	4.390259	1.000000
2.448932	2.240757	2.693969	1.000000
5.223186	2.449084	3.336387	1.000000
5.490153	3.873391	2.767164	1.000000
5.196493	5.696981	1.046262	1.000000
1.607135	5.373701	3.014879	1.000000
2.870858	0.495549	0.019071	1.000000
3.801748	2.197629	0.350568	1.000000
0.318627	0.576435	2.893400	1.000000
2.512644	0.010529	2.628984	1.000000
1.775180	3.293468	4.196049	1.000000
4.760499	4.820673	3.483764	1.000000
0.032218	3.407641	3.609766	1.000000
2.157647	4.074035	3.530866	1.000000
3.673245	3.249404	2.068511	1.000000
2.544946	1.048629	2.790517	1.000000
2.084577	0.796091	1.749595	1.000000
2.601728	3.145108	3.449382	1.000000
1.383895	1.571914	2.220305	1.000000
3.071436	2.521743	5.488401	1.000000
2.628090	2.891469	0.557302	1.000000
1.075652	2.847140	4.905124	1.000000
1.020088	4.775023	2.278499	1.000000
0.612793	5.426395	3.380727	1.000000
1.144399	1.574790	4.818221	1.000000
2.698081	2.643857	4.546802	1.000000
3.839000	1.623572	5.125889	1.000000
4.448443	1.915585	3.691646	1.000000
0.940596	3.858338	5.534506	1.000000
0.194258	3.413164	5.032893	1.000000
3.824453	0.190188	4.107188	1.000000
0.816079	3.352375	0.702312	1.000000
1.674773	4.026364	2.525787	1.000000
1.425062	5.117199	0.720290	1.000000
4.918243	3.335704	1.415450	1.000000
1.141094	4.415239	3.363336	1.000000
4.424720	5.685767	0.379810	1.000000
5.244530	2.750442	5.353148	1.000000
5.651849	3.457698	0.257228	1.000000
1.109937	4.893306	5.295579	1.000000
1.247393	0.458997	2.510483	1.000000
4.632869	2.822657	0.440245	1.000000
4.992620	3.863575	5.086741	1.000000
4.881688	0.804488	5.745426	1.000000
1.816091	3.672244	0.516943	1.000000
5.072514	1.826709	5.705154	1.000000
3.854244	0.948524	0.375674	1.000000
2.943078	1.665164	2.041287	1.000000
0.444570	4.372919	0.550175	1.000000
4.678918	4.786974	4.534438	1.000000
1.145734	0.656239	3.579134	1.000000
1.351680	1.347834	1.207445	1.000000
3.647590	1.194446	3.838418	1.000000
0.485956	5.076224	1.274183	1.000000
5.403725	5.581707	3.147778	1.000000
2.240954	1.120855	0.659500	1.000000
4.267633	0.008296	3.052942	1.000000
5.129459	1.375051	1.873020	1.000000
2.022885	4.432784	5.320822	1.000000
0.625961	2.363027	5.684095	1.000000
4.219262	3.095270	5.106126	1.000000
4.591867	0.041196	4.735379	1.000000
5.214495	0.496695	2.386694	1.000000
3.263099	3.357581	4.969056	1.000000
2.389097	4.765618	2.741695	1.000000
3.863815	3.907463	3.068766	1.000000
5.021668	2.428969	1.893836	1.000000
3.270166	5.229405	0.265743	1.000000
1.885645	3.381868	5.267797	1.000000
